Key,Id,French(fr)
"Dialogs_Story2_Home_SarahSofa_MassageFinish_0_Player",63022579735,"""C'est l'heure de l'autre jambe."""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_1_Player",63022579736,"""Est-ce que sa culotte... est mouillée?"""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_2_Player",63022579737,"""On dirait qu'elle s'est endormie."""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_3_Player",63022579738,"""Elle a dû trop boire..."""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_4_Player",63022579739,"""Le massage est donc terminé."""
"Dialogs_Story2_Home_SarahSofa_PutSarahToSleep_0_Player",63022579740,"""Bon... sortons d'ici maintenant."""
"Dialogs_Story2_Home_SarahSofa_SarahsCold_0_Player",63022579741,"""Sarah pourrait avoir froid ici."""
"Dialogs_Story2_Home_SarahSofa_SarahsCold_1_Player",63022579742,"""Portons-la jusqu'à la chambre."""
"Dialogs_Story2_Store_1_Date_0_Player",63022579743,"Hé."
"Dialogs_Story2_Store_1_Date_1_Mia",63022579744,"Hm?"
"Dialogs_Story2_Store_1_Date_2_Player",63022579745,"J'ai vraiment apprécié notre moment au bar ensemble."
"Dialogs_Story2_Store_1_Date_3_Player",63022579746,"J'adorerais recommencer aujourd'hui."
"Dialogs_Story2_Store_1_Date_4_Player",63022579747,"Qu'est-ce que tu en penses?"
"Dialogs_Story2_Store_1_Date_5_Mia",63022579748,"Bien sûr!"
"Dialogs_Story2_Store_1_Date_6_Mia",63022579749,"J'adorerais!"
"Dialogs_Story2_Store_1_Date_7_Player",63022579750,"À ce soir."
"Dialogs_Story2_Store_1_Date_8_Mia",63022579751,"J'attendrai ici comme la dernière fois."
"Dialogs_Story2_Store_2_MiaTryToKiss_0_Mia",63022579752,"Je..."
"Dialogs_Story2_Store_2_MiaTryToKiss_1_Player",63022579753,"""Elle est plutôt mignonne en fait..."""
"Dialogs_Story2_Store_2_MiaTryToKiss_2_Player",63022579754,"""Est-ce que c'est l'alcool en moi qui parle?"""
"Dialogs_Story2_Store_3_KissHer_0_Player",63022579755,"""Ah... et puis merde!"""
"Dialogs_Story2_Store_4_Kissed_0_Player",63022579756,"""Je l'ai vraiment fait..."""
"Dialogs_Story2_Store_5_LetsContinueSOmewhereElse_0_Mia",63022579757,"Peut-être que... tu aimerais continuer notre rencard ailleurs?"
"Dialogs_Story2_Store_5_1Yes_0_Player",63022579758,"J'adorerais."
"Dialogs_Story2_Store_5_1Yes_1_Player",63022579759,"Mais où?"
"Dialogs_Story2_Store_5_1Yes_2_Mia",63022579760,"Je connais un endroit..."
"Dialogs_Story2_Store_5_1Yes_3_Mia",63022579761,"Suis-moi."
"Dialogs_Story2_Store_6_Date2_0_Player",63022579762,"Tu veux qu'on ressorte?"
"Dialogs_Story2_Store_6_Date2_1_Mia",63022579763,"Bien sûr."
"Dialogs_Story2_Store_6_1Today_0_Player",63022579764,"Aujourd'hui."
"Dialogs_Story2_Store_6_1Today_1_Mia",63022579765,"Bien sûr!"
"Dialogs_Story2_Store_6_2Tomorrow_0_Player",63022579766,"Demain."
"Dialogs_Story2_Store_6_2Tomorrow_1_Mia",63022579767,"Ouais."
"Dialogs_Story2_Store_6_3NextFriday_0_Player",63022579768,"Vendredi prochain."
"Dialogs_Story2_Store_6_3NextFriday_1_Mia",63022579769,"Yep."
"Dialogs_Story2_Store_6_4NextSaturday_0_Player",63022579770,"Samedi prochain."
"Dialogs_Story2_Store_6_4NextSaturday_1_Mia",63022579771,"Ouais."
"Dialogs_Story2_Store_Apologize_1_Apologize_0_Player",63022579772,"Mia..."
"Dialogs_Story2_Store_Apologize_1_Apologize_1_Player",63022579773,"Je suis désolé... j'ai complètement oublié."
"Dialogs_Story2_Store_Apologize_1_Apologize_2_Mia",63022579774,"Je t'attendais comme un imbécile."
"Dialogs_Story2_Store_Apologize_1_Apologize_3_Player",63022579775,"Désolé..."
"Dialogs_Story2_Store_Apologize_1_Apologize_4_Mia",63022579776,"D'accord..."
"Dialogs_Story2_Store_Apologize_1_Apologize_5_Mia",63022579777,"Mais seulement parce que c'est la première fois."
"Dialogs_Story2_Store_Apologize_1_Apologize_6_Mia",63022579778,"Et parce que je t'aime bien."
"Dialogs_Story2_Store_Apologize_1_Apologize_7_Mia",63022579779,"J'attendrai aujourd'hui à la même heure."
"Dialogs_Story2_Store_Apologize_1_Apologize_8_Mia",63022579780,"Et tu resteras au travail."
"Dialogs_Story2_Store_Apologize_1_Apologize_9_Mia",63022579781,"Jusqu'à la fin de mon service."
"Dialogs_Story2_Store_BeforeBar_1_MiaBeforeBar_0_Mia",63022579782,"Tada!"
"Dialogs_Story2_Store_BeforeBar_1_MiaBeforeBar_1_Mia",63022579783,"Nous y voilà."
"Dialogs_Story2_Store_BeforeBar_2_ItABar_0_Player",63022579784,"Mia?"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_1_Mia",63022579785,"Mmm?"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_2_Player",63022579786,"C'est un bar."
"Dialogs_Story2_Store_BeforeBar_2_ItABar_3_Mia",63022579787,"Ouiiiii."
"Dialogs_Story2_Store_BeforeBar_2_ItABar_4_Player",63022579788,". . ."
"Dialogs_Story2_Store_BeforeBar_2_ItABar_5_Mia",63022579789,". . ."
"Dialogs_Story2_Store_BeforeBar_2_1Ok_0_Player",63022579790,"Ok..."
"Dialogs_Story2_Store_BeforeBar_2_1Ok_1_Mia",63022579791,"Entrons."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_0_Player",63022579792,"C'est toujours une réunion professionnelle?"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_1_Mia",63022579793,". . ."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_2_Mia",63022579794,"Bien sûr."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_3_Mia",63022579795,"C'est un endroit vraiment cool."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_4_Mia",63022579796,"Je parie que ça va te plaire."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_5_Mia",63022579797,"Allons à l'intérieur."
"Dialogs_Story2_Store_BeforeBar_3_MiaBar_0_Mia",63022579798,"Alors? Qu'est-ce que tu en penses?"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_0_Player",63022579799,"C'est... cosy."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_1_Player",63022579800,"Ça ne ressemble pas vraiment à un bar."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_2_Mia",63022579801,"Héhé."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_3_Mia",63022579802,"C'est pour ça que j'aime cet endroit."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_4_Mia",63022579803,"Pas autant d'imbéciles."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_5_Player",63022579804,"Je vois."
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_6_Player",63022579805,"D'accord."
"Dialogs_Story2_Store_BeforeBar_4_Wait_0_Mia",63022579806,"Attends."
"Dialogs_Story2_Store_BeforeBar_5_MiaOrders_0_Mia",63022579807,"La première tournée est pour moi."
"Dialogs_Story2_Store_BeforeBar_5_MiaOrders_1_Mia",63022579808,"C'est moi qui t'ai invité."
"Dialogs_Story2_Store_BeforeBar_6_Beeeer_0_Mia",63022579809,"La voilà."
"Dialogs_Story2_Store_BeforeBar_6_Beeeer_1_Mia",63022579810,"Biiiière."
"Dialogs_Story2_Store_BeforeBar_6_1TankYou_0_Player",63022579811,"Merci."
"Dialogs_Story2_Store_BeforeBar_6_1TankYou_1_Mia",63022579812,"De rien."
"Dialogs_Story2_Store_BeforeBar_7_LetsDrink_0_Mia",63026774016,"Buvons."
"Dialogs_Story2_Store_BeforeBar_7_LetsDrink_1_Mia",63026774017,"On commence?"
"Dialogs_Story2_Store_BeforeBar_8_HowsWork_0_Mia",63026774018,"Alors."
"Dialogs_Story2_Store_BeforeBar_8_HowsWork_1_Mia",63026774019,"Comment tu trouve ton nouveau travail?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_0_Player",63026774020,"Ça va."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_1_Player",63026774021,"Je me plains pas."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_2_Mia",63026774022,"Quoiiii?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_3_Mia",63026774023,"C'est pas le meilleur travail du monde?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_4_Player",63026774024,"Pas tout à fait."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_5_Player",63026774025,"Ça rend le travail beaucoup plus agréable d'avoir une si bonne compagnie."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_6_Mia",63026774026,"Haha."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_7_Mia",63026774027,"Si tu continues."
"Dialogs_Story2_Store_BeforeBar_8_1Alright_8_Mia",63026774028,"Buvons à ça!"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_9_Player",63026774029,"On ne boit pas un peu trop vite?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_10_Mia",63026774030,"Bien sûr que non!"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_11_Mia",63026774031,"C'est un bar."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_0_Player",63026774032,"C'est un peu ennuyeux."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_1_Mia",63026774033,"Quoiiii?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_2_Mia",63026774034,"Comment est-ce que travailler avec moi pourrait être ennuyeux?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_3_Player",63026774035,"C'est pas à cause de toi."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_4_Player",63026774036,"Être caissier au magasin n'est pas exactement le travail le plus amusant du monde."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_5_Mia",63026774037,"Ah non?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_6_Player",63026774038,". . ."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_7_Mia",63026774039,"Pourquoi tu es si sérieux?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_8_Mia",63026774040,"Je te taquine, c'est tout."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_9_Player",63026774041,"Ouais."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_10_Mia",63026774042,"Je pense qu'il est temps de boire une autre gorgée."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_11_Mia",63026774043,"Tu es trop sérieux."
"Dialogs_Story2_Store_BeforeBar_9_1Better_0_Mia",63026774044,"Mieux?"
"Dialogs_Story2_Store_BeforeBar_9_2NiceAndCold_0_Mia",63026774045,"Bonne et fraîche."
"Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_0_Unknown",63026774046,"Qui est là?"
"Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_1_Mia",63026774047,". . ."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_0_Player",63026774048,"Merde."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_1_Player",63026774049,"J'espère qu'on n'aura pas d'ennuis à cause de ça."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_2_Player",63026774050,". . ."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_3_Player",63026774051,"Mia?"
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_0_Mia",63026774052,"Hm?"
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_1_Mia",63026774053,"Oh, c'est vrai."
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_2_Mia",63026774054,"Ne t'inquiète pas."
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_0_Player",63026774055,"Ça va?"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_1_Mia",63026774056,"O... oui."
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_2_Mia",63026774057,"Je dois y aller maintenant."
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_3_Player",63026774058,"Laisse-moi te raccompagner."
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_4_Mia",63026774059,"Non."
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_5_Mia",63026774060,"À demain."
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_0_Player",63026774061,"""Waouh... c'était un rencard de fou..."""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_1_Player",63026774062,"""Je n'aurais jamais pensé que Mia puisse faire quelque chose comme ça."""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_2_Player",63026774063,"""On aurait dit qu'elle était contrariée par quelque chose, par contre."""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_3_Player",63026774064,"""On aurait dit qu'elle était contrariée par quelque chose."""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_4_Player",63026774065,"""Je me demande pourquoi... parlons-lui demain."""
"Dialogs_Story2_Store_MiaBlockDateFinish_0_Mia",63026774066,"Non! Restons un peu plus longtemps."
"Dialogs_Story2_Store_MiaBlockDateFinish_1_Mia",63026774067,"Prends un verre ou deux."
"Dialogs_Story3_1_EnoughMoney_0_Player",63026774068,"""Bon... c'est parti."""
"Dialogs_Story3_2_NotEnoughMoney_0_Player",63026774069,"""Merde... je n'ai pas assez d'argent."""
"Dialogs_Story3_Lucy_Gym_2_GotEverything_0_Player",63026774070,"Hé."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_1_Lucy",63026774071,"Hm?"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_2_Player",63026774072,"J'ai tout ce que tu m'as dit qu'il me fallait pour la salle de sport."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_3_Lucy",63026774073,"C'était rapide..."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_4_Lucy",63026774074,"Eh bien... d'accord."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_5_Lucy",63026774075,"Retrouvons-nous demain matin alors."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_6_Lucy",63026774076,"...près de la porte d'entrée."
"Dialogs_Story3_Lucy_Gym_3_Read_0_Lucy",63026774077,"Alors."
"Dialogs_Story3_Lucy_Gym_3_1Yes_0_Player",63026774078,"Oui."
"Dialogs_Story3_Lucy_Gym_3_1Yes_1_Lucy",63026774079,"Cool."
"Dialogs_Story3_Lucy_Gym_3_1_1Yes_0_Player",63026774080,"Oui, allons-y."
"Dialogs_Story3_Lucy_Gym_3_1_1Yes_1_Lucy",63026774081,"Cool, suis-moi."
"Dialogs_Story3_Lucy_Gym_3_1_2Blocked_0_Player",63026774082,"""Attends... je ne peux pas y aller. J'ai d'autres trucs importants à faire."""
"Dialogs_Story3_Lucy_Gym_3_1_2Blocked_1_Player",63026774083,"(certaines quêtes te bloquent... finis-les d'abord)"
"Dialogs_Story3_Lucy_Gym_4_Gym_0_Lucy",63026774084,"Nous y voilà."
"Dialogs_Story3_Lucy_Gym_4_Gym_1_Lucy",63026774085,"Parle à la réceptionniste."
"Dialogs_Story3_Lucy_Gym_4_Gym_2_Lucy",63026774086,"Et prends-toi un abonnement."
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_0_Lucy",63026774087,"Tu te fiches de moi?"
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_1_Lucy",63026774088,"Tu es un tel idiot."
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_2_Lucy",63026774089,"Je pensais que tu avais dit que tu avais tout."
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_3_Lucy",63026774090,"<shake>Pff..."
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_0_Player",63026774091,"Je suis désolé."
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_1_Lucy",63026774092,". . ."
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_2_Lucy",63026774093,"Rentrons tout simplement à la maison"
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_0_Player",63026774094,"J'ai... j'ai dû perdre l'argent."
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_1_Lucy",63026774095,"Tu es vraiment un idiot."
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_2_Lucy",63026774096,"Rentrons tout simplement à la maison"
"Dialogs_Story3_Lucy_Gym_5_Bought_0_Lucy",63026774097,"Félicitations!"
"Dialogs_Story3_Lucy_Gym_5_Bought_1_Lucy",63026774098,"À partir d'ici."
"Dialogs_Story3_Lucy_Gym_5_Bought_2_Lucy",63026774099,"Le vestiaire des hommes est au fond du couloir..."
"Dialogs_Story3_Lucy_Gym_5_Bought_3_Lucy",63026774100,"et ensuite à gauche."
"Dialogs_Story3_Lucy_Gym_5_Bought_4_Lucy",63026774101,"Ne te trompe pas de chemin."
"Dialogs_Story3_Lucy_Gym_5_Bought_5_Player",63026774102,"Va te faire foutre..."
"Dialogs_Story3_Lucy_Gym_5_Bought_6_Lucy",63026774103,"Haha"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_0_Player",63026774104,"Tu ne veux pas qu'on s'entraine ensemble? "
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_1_Lucy",63026774105,"mdr"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_2_Lucy",63026774106,"Je te l'ai dit"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_3_Lucy",63026774107,"Mais à ce stade"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_4_Lucy",63026774108,"De plus..."
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_5_Lucy",63026774109,"Tu n'es même pas encore à mon niveau..."
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_6_Lucy",63026774110,"Tu serais un poids mort"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_0_Player",63030968320,"C'est vrai... c'est pour ça que je demande"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_1_Player",63030968321,"Peut-être que tu pourrais m'aider à améliorer ma technique"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_2_Player",63030968322,"Montre-moi quelques exercices..."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_3_Lucy",63030968323,". . ."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_4_Lucy",63030968324,"Arrête ça"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_5_Lucy",63030968325,". . ."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_6_Lucy",63030968326,"Pas aujourd'hui"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_7_Lucy",63030968327,"Va te changer maintenant!"
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_0_Player",63030968328,"Voyons voir à quel point tu es bonne alors"
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_1_Lucy",63030968329,"Ne soit pas trop jaloux quand tu me verras en action."
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_2_Lucy",63030968330,"Maintenant, va changer tes vêtements."
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_0_Player",63030968331,"Ouais"
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_1_Lucy",63030968332,"Hein?"
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_2_Lucy",63030968333,". . ."
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_3_Lucy",63030968334,"Va juste te changer"
"Dialogs_Story3_Lucy_Gym_6_HereIAm_0_Player",63030968335,"""Nous y sommes..."""
"Dialogs_Story3_Lucy_Gym_6_HereIAm_1_Player",63030968336,"""Trouvons un casier libre et changeons-nous maintenant"""
"Dialogs_Story3_Lucy_Gym_7_LookAtLucy_0_Player",63030968337,"""Merde... regarde Lucy..."""
"Dialogs_Story3_Lucy_Gym_7_LookAtLucy_1_Player",63030968338,"""Je ne vais pas mentir"
"Dialogs_Story3_Lucy_Gym_8_HelpLucy_0_Player",63030968339,"""Bon..."""
"Dialogs_Story3_Lucy_Gym_8_HelpLucy_1_Player",63030968340,"""Attends... regarde ça..."""
"Dialogs_Story3_Lucy_Gym_8_HelpLucy_2_Player",63030968341,"""On dirait que notre petite  'professionnel' a du mal à faire une traction."""
"Dialogs_Story3_Lucy_Gym_8_HelpLucy_3_Player",63030968342,"""Aidons-la..."""
"Dialogs_Story3_Lucy_Gym_9_Eh_0_Lucy",63030968343,"Hein?"
"Dialogs_Story3_Lucy_Gym_9_Eh_1_Lucy",63030968344,"Qu'est-ce que tu fous?"
"Dialogs_Story3_Lucy_Gym_9_Eh_2_Player",63030968345,"Je t'aide"
"Dialogs_Story3_Lucy_Gym_10_AfterFall_0_Lucy",63030968346,"<shake>@{player}!!!"
"Dialogs_Story3_Lucy_Gym_11_WthWrong_0_Lucy",63030968347,"<shake>C'EST QUOI CE BORDEL !?"
"Dialogs_Story3_Lucy_Gym_11_WthWrong_1_Lucy",63030968348,"Sérieusement!"
"Dialogs_Story3_Lucy_Gym_11_WthWrong_2_Lucy",63030968349,"<shake>Qu'est-ce qui ne va pas chez toi !?"
"Dialogs_Story3_Lucy_Gym_11_1HandSlipped_0_Player",63030968350,"Mes mains viennent de glisser... désolé"
"Dialogs_Story3_Lucy_Gym_11_1HandSlipped_1_Lucy",63030968351,"Tu penses que je suis stupide ou quoi?"
"Dialogs_Story3_Lucy_Gym_11_2WantedHelp_0_Player",63030968352,"Je voulais juste avoir une meilleure prise en main..."
"Dialogs_Story3_Lucy_Gym_11_2WantedHelp_1_Player",63030968353,"C'était un peu difficile de te tenir dans mes bras..."
"Dialogs_Story3_Lucy_Gym_11_2WantedHelp_2_Lucy",63030968354,". . ."
"Dialogs_Story3_Lucy_Gym_11_3Sorry_0_Player",63030968355,"Je suis désolé..."
"Dialogs_Story3_Lucy_Gym_11_3Sorry_1_Lucy",63030968356,". . ."
"Dialogs_Story3_Lucy_Gym_12_SophieSees_0_Sophie",63030968357,"Bien"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_0_Sophie",63030968358,"Je vois que tu ne perds pas de temps"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_1_Sophie",63030968359,"Ça fait même pas trois jours que vous avez rompu..."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_2_Sophie",63030968360,"...et tu en as déjà trouvé un nouveau"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_3_Sophie",63030968361,"Celui-ci est mignon quand même"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_4_Lucy",63030968362,"Tu te fous vraiment de moi"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_5_Lucy",63030968363,"Que fais <shake>TU</shake> ici? "
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_6_Sophie",63030968364,"Qu'en pense-tu?"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_7_Sophie",63030968365,"C'est une salle de sport, je m'entraîne"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_8_Sophie",63030968366,"... Je t'ai entendu crier"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_9_Sophie",63030968367,"... je ne pouvais pas manquer le spectacle"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_10_Lucy",63030968368,"Eh bien... nous ne te retiendrons pas"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_11_Sophie",63030968369,"Je vais partir dans un instant..."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_12_Sophie",63030968370,"Mais juste une chose"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_13_Sophie",63030968371,"Tu seras à la fête d’Olivia"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_14_Lucy",63030968372,"Oui... pourquoi?"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_15_Sophie",63030968373,"Maintenant que toi et Max, c'est fini..."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_16_Sophie",63030968374,"Tu es d’accord pour que je vienne avec lui."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_17_Lucy",63030968375,"Ouais... peu importe"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_18_Lucy",63030968376,"Assure-toi juste qu'il ne trébuche pas quand il me voit."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_19_Sophie",63030968377,"Ne t'inquiète pas..."
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_20_Sophie",63030968378,"Je ferai toute la distraction dont il a besoin"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_21_Lucy",63030968379,"Je suis sûr que tu le feras"
"Dialogs_Story3_Lucy_Gym_13_NotWastingTime_22_Sophie",63030968380,"Tu viens aussi"
"Dialogs_Story3_Lucy_Gym_13_1Yes_0_Player",63030968381,"Oui... je serai là"
"Dialogs_Story3_Lucy_Gym_13_1Yes_1_Sophie",63030968382,"J’ai hâte de vous voir tous les deux à la fête!"
"Dialogs_Story3_Lucy_Gym_13_1Yes_2_Sophie",63030968383,"On dirait que ça va être une soirée plutôt 'amusante'"
"Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_0_Player",63030968384,"Je n'ai pas été invité"
"Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_1_Sophie",63030968385,"Je t'invite"
"Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_2_Sophie",63030968386,"Maintenant tu l'es..."
"Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_3_Sophie",63030968387,"Vous êtes nouveau ici?"
