Key,Id,English(en)
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_5_Sarah",63018385498,"I'm his wife after all"
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_6_Sarah",63018385499,"Or at least a foot massage"
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_7_Sarah",63018385500,"I'm on my feet all day, cleaning the house and cooking"
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_8_Sarah",63018385501,"But he's just too tired for that... "
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_9_Player",63018385502,"""Wow... she's letting everything go out"""
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_10_Sarah",63018385503,"And it's not like I'm complaining..."
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_11_Sarah",63018385504,"But... yeah..."
"Dialogs_Story2_Home_SarahSofa_7_HaveToAdmit_12_Sarah",63018385505,"I'm sorry... I'm talking too much..."
"Dialogs_Story2_Home_SarahSofa_7_1ItsAlright_0_Player",63018385506,"No... it's alright"
"Dialogs_Story2_Home_SarahSofa_7_1ItsAlright_1_Player",63018385507,"You can always talk to me if you need someone to listen"
"Dialogs_Story2_Home_SarahSofa_7_1ItsAlright_2_Sarah",63018385508,"Thank you, sweetie"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_0_Player",63018385509,"How can he neglect such a wonderful wife?"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_1_Sarah",63018385510,"Yeah, right?"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_2_Sarah",63018385511,"I bet you’d never let this happen if you were in his shoes"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_3_Sarah",63018385512,"Is that what you wanted to say?"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_4_Sarah",63018385513,"I'm just fooling with you"
"Dialogs_Story2_Home_SarahSofa_7_2Neglect_5_Sarah",63018385514,"But I bet you wouldn't"
"Dialogs_Story2_Home_SarahSofa_8_Massage_0_Player",63022579712,"You know what?"
"Dialogs_Story2_Home_SarahSofa_8_Massage_1_Player",63022579713,"I think I can help with something"
"Dialogs_Story2_Home_SarahSofa_8_Massage_2_Sarah",63022579714,"Hm?"
"Dialogs_Story2_Home_SarahSofa_8_Massage_3_Player",63022579715,"I could give you a foot massage if you'd like"
"Dialogs_Story2_Home_SarahSofa_8_Massage_4_Sarah",63022579716,"Ehhh?"
"Dialogs_Story2_Home_SarahSofa_8_Massage_5_Player",63022579717,"Didn't you say it helps you relax after a tiring day?"
"Dialogs_Story2_Home_SarahSofa_8_Massage_6_Player",63022579718,"Let me help you"
"Dialogs_Story2_Home_SarahSofa_8_Massage_7_Sarah",63022579719,"I..."
"Dialogs_Story2_Home_SarahSofa_8_Massage_8_Sarah",63022579720,"... didn't expect that"
"Dialogs_Story2_Home_SarahSofa_8_Massage_9_Sarah",63022579721,"You don't have to, @{player}"
"Dialogs_Story2_Home_SarahSofa_8_Massage_10_Sarah",63022579722,"I bet you're tired after a long day yourself"
"Dialogs_Story2_Home_SarahSofa_9_NotTired_0_Player",63022579723,"I'm not tired at all..."
"Dialogs_Story2_Home_SarahSofa_9_NotTired_1_Player",63022579724,"I’d love to help if I can"
"Dialogs_Story2_Home_SarahSofa_9_NotTired_2_Sarah",63022579725,"I don't know..."
"Dialogs_Story2_Home_SarahSofa_9_NotTired_3_Sarah",63022579726,"Wouldn't it be weird?"
"Dialogs_Story2_Home_SarahSofa_9_NotTired_4_Player",63022579727,"""Now that she said it out loud, it does sound kinda weird"""
"Dialogs_Story2_Home_SarahSofa_9_1No_0_Player",63022579728,"Of course not! Why would it be weird?"
"Dialogs_Story2_Home_SarahSofa_9_1No_1_Sarah",63022579729,"I... "
"Dialogs_Story2_Home_SarahSofa_9_1No_2_Sarah",63022579730,"I... guess ok"
"Dialogs_Story2_Home_SarahSofa_9_1No_3_Sarah",63022579731,"Just let me position myself"
"Dialogs_Story2_Home_SarahSofa_10_SarahPickUp_0_Player",63022579732,"""Ughhh..."""
"Dialogs_Story2_Home_SarahSofa_10_SarahPickUp_1_Player",63022579733,"""The lack of training is starting to show"""
"Dialogs_Story2_Home_SarahSofa_10_SarahPickUp_2_Player",63022579734,"""Maybe it’s time I got back to the gym"""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_0_Player",63022579735,"""Time for another leg"""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_1_Player",63022579736,"""Are her panties... wet?"""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_2_Player",63022579737,"""Seems like she fell asleep"""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_3_Player",63022579738,"""She must have drunk too much..."""
"Dialogs_Story2_Home_SarahSofa_MassageFinish_4_Player",63022579739,"""The massage is over then"""
"Dialogs_Story2_Home_SarahSofa_PutSarahToSleep_0_Player",63022579740,"""Alright... let's get out of here now"""
"Dialogs_Story2_Home_SarahSofa_SarahsCold_0_Player",63022579741,"""Sarah might get cold in here"""
"Dialogs_Story2_Home_SarahSofa_SarahsCold_1_Player",63022579742,"""Let's carry her to the bedroom"""
"Dialogs_Story2_Store_1_Date_0_Player",63022579743,"Hey, Mia"
"Dialogs_Story2_Store_1_Date_1_Mia",63022579744,"Hm?"
"Dialogs_Story2_Store_1_Date_2_Player",63022579745,"I really enjoyed our time at the bar together"
"Dialogs_Story2_Store_1_Date_3_Player",63022579746,"I would love to do it again today"
"Dialogs_Story2_Store_1_Date_4_Player",63022579747,"What do you think?"
"Dialogs_Story2_Store_1_Date_5_Mia",63022579748,"Of course!"
"Dialogs_Story2_Store_1_Date_6_Mia",63022579749,"I'd really love to!"
"Dialogs_Story2_Store_1_Date_7_Player",63022579750,"See you this evening, then?"
"Dialogs_Story2_Store_1_Date_8_Mia",63022579751,"I’ll be waiting here like last time"
"Dialogs_Story2_Store_2_MiaTryToKiss_0_Mia",63022579752,"I... "
"Dialogs_Story2_Store_2_MiaTryToKiss_1_Player",63022579753,"""She's actually kinda cute..."""
"Dialogs_Story2_Store_2_MiaTryToKiss_2_Player",63022579754,"""Is it the alcohol in me speaking?"""
"Dialogs_Story2_Store_3_KissHer_0_Player",63022579755,"""Ah... fuck it!"""
"Dialogs_Story2_Store_4_Kissed_0_Player",63022579756,"""I really just did it..."""
"Dialogs_Story2_Store_5_LetsContinueSOmewhereElse_0_Mia",63022579757,"Maybe... you’d like to continue our date somewhere else?"
"Dialogs_Story2_Store_5_1Yes_0_Player",63022579758,"I'd love to"
"Dialogs_Story2_Store_5_1Yes_1_Player",63022579759,"But where?"
"Dialogs_Story2_Store_5_1Yes_2_Mia",63022579760,"I know a place..."
"Dialogs_Story2_Store_5_1Yes_3_Mia",63022579761,"Just follow me"
"Dialogs_Story2_Store_6_Date2_0_Player",63022579762,"Want to go out again?"
"Dialogs_Story2_Store_6_Date2_1_Mia",63022579763,"Sure, when?"
"Dialogs_Story2_Store_6_1Today_0_Player",63022579764,"Today"
"Dialogs_Story2_Store_6_1Today_1_Mia",63022579765,"Sure!"
"Dialogs_Story2_Store_6_2Tomorrow_0_Player",63022579766,"Tomorrow"
"Dialogs_Story2_Store_6_2Tomorrow_1_Mia",63022579767,"Yeah, sure"
"Dialogs_Story2_Store_6_3NextFriday_0_Player",63022579768,"Next Friday"
"Dialogs_Story2_Store_6_3NextFriday_1_Mia",63022579769,"Yep"
"Dialogs_Story2_Store_6_4NextSaturday_0_Player",63022579770,"Next Saturday"
"Dialogs_Story2_Store_6_4NextSaturday_1_Mia",63022579771,"Yeah, sure"
"Dialogs_Story2_Store_Apologize_1_Apologize_0_Player",63022579772,"Mia..."
"Dialogs_Story2_Store_Apologize_1_Apologize_1_Player",63022579773,"I'm sorry... I totally forgot"
"Dialogs_Story2_Store_Apologize_1_Apologize_2_Mia",63022579774,"I was waiting for you like a fool"
"Dialogs_Story2_Store_Apologize_1_Apologize_3_Player",63022579775,"Sorry..."
"Dialogs_Story2_Store_Apologize_1_Apologize_4_Mia",63022579776,"Fine..."
"Dialogs_Story2_Store_Apologize_1_Apologize_5_Mia",63022579777,"But only because it's the first time"
"Dialogs_Story2_Store_Apologize_1_Apologize_6_Mia",63022579778,"And because I like you"
"Dialogs_Story2_Store_Apologize_1_Apologize_7_Mia",63022579779,"I'll be waiting today at the same time"
"Dialogs_Story2_Store_Apologize_1_Apologize_8_Mia",63022579780,"And you will stay at work"
"Dialogs_Story2_Store_Apologize_1_Apologize_9_Mia",63022579781,"Until my shift is over"
"Dialogs_Story2_Store_BeforeBar_1_MiaBeforeBar_0_Mia",63022579782,"Ta-da!"
"Dialogs_Story2_Store_BeforeBar_1_MiaBeforeBar_1_Mia",63022579783,"Here we are"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_0_Player",63022579784,"Mia?"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_1_Mia",63022579785,"Mmm?"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_2_Player",63022579786,"It is a bar"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_3_Mia",63022579787,"Yeeees"
"Dialogs_Story2_Store_BeforeBar_2_ItABar_4_Player",63022579788,".  .  ."
"Dialogs_Story2_Store_BeforeBar_2_ItABar_5_Mia",63022579789,".  .  ."
"Dialogs_Story2_Store_BeforeBar_2_1Ok_0_Player",63022579790,"Ok..."
"Dialogs_Story2_Store_BeforeBar_2_1Ok_1_Mia",63022579791,"Let's get inside"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_0_Player",63022579792,"Is this still a professional meeting?"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_1_Mia",63022579793,".  .  ."
"Dialogs_Story2_Store_BeforeBar_2_2Professional_2_Mia",63022579794,"Of course, @{player}"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_3_Mia",63022579795,"It's a really cool place"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_4_Mia",63022579796,"I bet you will like it"
"Dialogs_Story2_Store_BeforeBar_2_2Professional_5_Mia",63022579797,"Let's go inside"
"Dialogs_Story2_Store_BeforeBar_3_MiaBar_0_Mia",63022579798,"So? What do you think?"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_0_Player",63022579799,"It's... cozy"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_1_Player",63022579800,"Doesn’t really look like a bar at all"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_2_Mia",63022579801,"Hehe"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_3_Mia",63022579802,"That's why I like it"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_4_Mia",63022579803,"Not as many dumb, drunk people as in those regular pubs"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_5_Player",63022579804,"I see"
"Dialogs_Story2_Store_BeforeBar_3_1Cozy_6_Player",63022579805,"Okay, let’s see what they have on the menu"
"Dialogs_Story2_Store_BeforeBar_4_Wait_0_Mia",63022579806,"Wait"
"Dialogs_Story2_Store_BeforeBar_5_MiaOrders_0_Mia",63022579807,"The first drinks are on me"
"Dialogs_Story2_Store_BeforeBar_5_MiaOrders_1_Mia",63022579808,"I invited you here, after all"
"Dialogs_Story2_Store_BeforeBar_6_Beeeer_0_Mia",63022579809,"Here it is"
"Dialogs_Story2_Store_BeforeBar_6_Beeeer_1_Mia",63022579810,"Beeeeer"
"Dialogs_Story2_Store_BeforeBar_6_1TankYou_0_Player",63022579811,"Thank you, Mia"
"Dialogs_Story2_Store_BeforeBar_6_1TankYou_1_Mia",63022579812,"You're welcome"
"Dialogs_Story2_Store_BeforeBar_7_LetsDrink_0_Mia",63026774016,"Let’s drink"
"Dialogs_Story2_Store_BeforeBar_7_LetsDrink_1_Mia",63026774017,"Shall we?"
"Dialogs_Story2_Store_BeforeBar_8_HowsWork_0_Mia",63026774018,"So, @{player}"
"Dialogs_Story2_Store_BeforeBar_8_HowsWork_1_Mia",63026774019,"How do you like your new workplace?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_0_Player",63026774020,"It's alright, I guess"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_1_Player",63026774021,"I'm not complaining"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_2_Mia",63026774022,"Whaaa?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_3_Mia",63026774023,"Isn't it the best job in the world?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_4_Player",63026774024,"Not quite, but pretty close though"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_5_Player",63026774025,"It makes work a lot more enjoyable having such awesome company"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_6_Mia",63026774026,"Haha"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_7_Mia",63026774027,"If you keep going, I might blush"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_8_Mia",63026774028,"Let’s drink to that!"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_9_Player",63026774029,"Aren’t we drinking a bit too quickly?"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_10_Mia",63026774030,"Of course not!"
"Dialogs_Story2_Store_BeforeBar_8_1Alright_11_Mia",63026774031,"It’s a bar, what do you expect?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_0_Player",63026774032,"It’s a little boring, I must say"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_1_Mia",63026774033,"Whaaa?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_2_Mia",63026774034,"How could working with me possibly be boring?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_3_Player",63026774035,"It's not about you"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_4_Player",63026774036,"Being a cashier at the store isn’t exactly the most fun job in the world"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_5_Mia",63026774037,"It's not?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_6_Player",63026774038,".  .  ."
"Dialogs_Story2_Store_BeforeBar_8_2Boring_7_Mia",63026774039,"Why are you so serious?"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_8_Mia",63026774040,"I’m just messing with you"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_9_Player",63026774041,"Yeah, I got it"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_10_Mia",63026774042,"I think it’s time for another sip"
"Dialogs_Story2_Store_BeforeBar_8_2Boring_11_Mia",63026774043,"You're too serious"
"Dialogs_Story2_Store_BeforeBar_9_1Better_0_Mia",63026774044,"Better?"
"Dialogs_Story2_Store_BeforeBar_9_2NiceAndCold_0_Mia",63026774045,"Nice and cold"
"Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_0_Unknown",63026774046,"Who's there?"
"Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_1_Mia",63026774047,".  .  ."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_0_Player",63026774048,"Shit, we almost got caught"
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_1_Player",63026774049,"I hope we don't get into trouble because of this"
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_2_Player",63026774050,".  .  ."
"Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_3_Player",63026774051,"Mia?"
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_0_Mia",63026774052,"Hm?"
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_1_Mia",63026774053,"Oh right, yeah"
"Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_2_Mia",63026774054,"Don't worry, we won't"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_0_Player",63026774055,"Are you ok?"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_1_Mia",63026774056,"Y... yeah"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_2_Mia",63026774057,"I have to go now"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_3_Player",63026774058,"Let me walk you home"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_4_Mia",63026774059,"No, it's fine"
"Dialogs_Story2_Store_MiaAfterBJ_4_Alright_5_Mia",63026774060,"See you tomorrow"
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_0_Player",63026774061,"""Wow... that was a crazy date..."""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_1_Player",63026774062,"""I never would've thought Mia could do something like that"""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_2_Player",63026774063,"""It seemed like she was upset with something though"""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_3_Player",63026774064,"""It seemed like she was upset about something, though"""
"Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_4_Player",63026774065,"""I wonder why... let's talk to her tomorrow"""
"Dialogs_Story2_Store_MiaBlockDateFinish_0_Mia",63026774066,"No! Let's stay for a bit longer"
"Dialogs_Story2_Store_MiaBlockDateFinish_1_Mia",63026774067,"Have a drink or two"
"Dialogs_Story3_1_EnoughMoney_0_Player",63026774068,"""Alright... here we go"""
"Dialogs_Story3_2_NotEnoughMoney_0_Player",63026774069,"""Shit... I don't have enough money"""
"Dialogs_Story3_Lucy_Gym_2_GotEverything_0_Player",63026774070,"Hey, Lucy"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_1_Lucy",63026774071,"Hm?"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_2_Player",63026774072,"I got everything you said I’d need for the gym"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_3_Lucy",63026774073,"That was fast..."
"Dialogs_Story3_Lucy_Gym_2_GotEverything_4_Lucy",63026774074,"Well... ok"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_5_Lucy",63026774075,"Let’s meet tomorrow morning then"
"Dialogs_Story3_Lucy_Gym_2_GotEverything_6_Lucy",63026774076,"...by the front door"
"Dialogs_Story3_Lucy_Gym_3_Read_0_Lucy",63026774077,"So, you’re ready?"
"Dialogs_Story3_Lucy_Gym_3_1Yes_0_Player",63026774078,"Yes, let's go"
"Dialogs_Story3_Lucy_Gym_3_1Yes_1_Lucy",63026774079,"Cool, follow me"
"Dialogs_Story3_Lucy_Gym_3_1_1Yes_0_Player",63026774080,"Yes, let's go"
"Dialogs_Story3_Lucy_Gym_3_1_1Yes_1_Lucy",63026774081,"Cool, follow me"
"Dialogs_Story3_Lucy_Gym_3_1_2Blocked_0_Player",63026774082,"""Wait... I can't go. I have some other important stuff to do"""
"Dialogs_Story3_Lucy_Gym_3_1_2Blocked_1_Player",63026774083,"(some of the quests are blocking you... finish them first)"
"Dialogs_Story3_Lucy_Gym_4_Gym_0_Lucy",63026774084,"Here we are"
"Dialogs_Story3_Lucy_Gym_4_Gym_1_Lucy",63026774085,"Talk to the receptionist"
"Dialogs_Story3_Lucy_Gym_4_Gym_2_Lucy",63026774086,"And get yourself a membership"
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_0_Lucy",63026774087,"Are you kidding me?"
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_1_Lucy",63026774088,"You're such an idiot"
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_2_Lucy",63026774089,"I thought you said you had everything"
"Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_3_Lucy",63026774090,"<shake>Ughhh"
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_0_Player",63026774091,"I'm sorry"
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_1_Lucy",63026774092,". . ."
"Dialogs_Story3_Lucy_Gym_4_1_1Sorry_2_Lucy",63026774093,"Let's just head back home"
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_0_Player",63026774094,"I... I must have lost the money"
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_1_Lucy",63026774095,"You truly are an idiot"
"Dialogs_Story3_Lucy_Gym_4_1_2Lost_2_Lucy",63026774096,"Let's just head back home"
"Dialogs_Story3_Lucy_Gym_5_Bought_0_Lucy",63026774097,"Congrats!"
"Dialogs_Story3_Lucy_Gym_5_Bought_1_Lucy",63026774098,"From here, I think you know what to do"
"Dialogs_Story3_Lucy_Gym_5_Bought_2_Lucy",63026774099,"The men’s changing room is down the hall..."
"Dialogs_Story3_Lucy_Gym_5_Bought_3_Lucy",63026774100,"and then to the left"
"Dialogs_Story3_Lucy_Gym_5_Bought_4_Lucy",63026774101,"Don’t take a wrong turn, perv"
"Dialogs_Story3_Lucy_Gym_5_Bought_5_Player",63026774102,"Fuck you..."
"Dialogs_Story3_Lucy_Gym_5_Bought_6_Lucy",63026774103,"Haha"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_0_Player",63026774104,"Don't you want to train together?"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_1_Lucy",63026774105,"lol"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_2_Lucy",63026774106,"I told you, you could come with me"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_3_Lucy",63026774107,"But at this point, you're asking for too much"
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_4_Lucy",63026774108,"Besides..."
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_5_Lucy",63026774109,"You're not even on my level yet..."
"Dialogs_Story3_Lucy_Gym_5_1TrainTogether_6_Lucy",63026774110,"You’d be dead weight, basically"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_0_Player",63030968320,"Right... that's why I'm asking"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_1_Player",63030968321,"Maybe you could help me improve my technique"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_2_Player",63030968322,"Show me some exercises..."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_3_Lucy",63030968323,".  .  ."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_4_Lucy",63030968324,"Stop it"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_5_Lucy",63030968325,".  .  ."
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_6_Lucy",63030968326,"Not today"
"Dialogs_Story3_Lucy_Gym_5_1_1Advice_7_Lucy",63030968327,"Go and change your clothes now!"
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_0_Player",63030968328,"Let's see how good you are then"
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_1_Lucy",63030968329,"Don't be too jealous when you see me perform"
"Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_2_Lucy",63030968330,"Now go and chage your clothes"
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_0_Player",63030968331,"Yeah, whatever"
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_1_Lucy",63030968332,"Ehh?"
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_2_Lucy",63030968333,".  .  ."
"Dialogs_Story3_Lucy_Gym_5_1_3Whatever_3_Lucy",63030968334,"Just go change your clothes"
"Dialogs_Story3_Lucy_Gym_6_HereIAm_0_Player",63030968335,"""Here we are..."""
"Dialogs_Story3_Lucy_Gym_6_HereIAm_1_Player",63030968336,"""Let's find a free locker and get changed now"""
