Key,Id,Português Brasileiro(pt-br)
Dialogs_Story2_Store_BeforeBar_8_2Boring_0_Player,63026774032,"É meio chato, devo dizer"
Dialogs_Story2_Store_BeforeBar_8_2Boring_1_Mia,63026774033,O queeê?
Dialogs_Story2_Store_BeforeBar_8_2Boring_2_Mia,63026774034,Como trabalhar comigo pode ser chato?
Dialogs_Story2_Store_BeforeBar_8_2Boring_3_Player,63026774035,Não é sobre você
Dialogs_Story2_Store_BeforeBar_8_2Boring_4_Player,63026774036,Ser caixa na loja não é exatamente o trabalho mais divertido do mundo
Dialogs_Story2_Store_BeforeBar_8_2Boring_5_Mia,63026774037,Não é?
Dialogs_Story2_Store_BeforeBar_8_2Boring_6_Player,63026774038,.  .  .
Dialogs_Story2_Store_BeforeBar_8_2Boring_7_Mia,63026774039,Por que está tão sério?
Dialogs_Story2_Store_BeforeBar_8_2Boring_8_Mia,63026774040,Só estou brincando com você
Dialogs_Story2_Store_BeforeBar_8_2Boring_9_Player,63026774041,"Sim, entendi"
Dialogs_Story2_Store_BeforeBar_8_2Boring_10_Mia,63026774042,Acho que é hora de mais um gole
Dialogs_Story2_Store_BeforeBar_8_2Boring_11_Mia,63026774043,Você é muito sério
Dialogs_Story2_Store_BeforeBar_9_1Better_0_Mia,63026774044,Melhor?
Dialogs_Story2_Store_BeforeBar_9_2NiceAndCold_0_Mia,63026774045,Bom e gelado
Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_0_Unknown,63026774046,Quem está aí?
Dialogs_Story2_Store_MiaAfterBJ_1_WhosThere_1_Mia,63026774047,.  .  .
Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_0_Player,63026774048,"Merda, quase fomos pegos"
Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_1_Player,63026774049,Tomara que isso não dê problema pra gente
Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_2_Player,63026774050,.  .  .
Dialogs_Story2_Store_MiaAfterBJ_2_AlmostCaught_3_Player,63026774051,Mia?
Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_0_Mia,63026774052,Hm?
Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_1_Mia,63026774053,"Ah, certo"
Dialogs_Story2_Store_MiaAfterBJ_3_HmWhat_2_Mia,63026774054,"Não se preocupe, não vamos"
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_0_Player,63026774055,Você está bem?
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_1_Mia,63026774056,Si... Sim
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_2_Mia,63026774057,Tenho que ir agora
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_3_Player,63026774058,Posso te levar para casa?
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_4_Mia,63026774059,"Não, tudo bem."
Dialogs_Story2_Store_MiaAfterBJ_4_Alright_5_Mia,63026774060,Até amanha
Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_0_Player,63026774061,"""Uau... foi um encontro maluco..."""
Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_1_Player,63026774062,"""Nunca pensei que Mia pudesse fazer algo assim"""
Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_2_Player,63026774063,“Parecia que ela estava chateada com alguma coisa”
Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_3_Player,63026774064,“Parecia que ela estava chateada com alguma coisa”
Dialogs_Story2_Store_MiaAfterBJ_5_Afterthought_4_Player,63026774065,“Eu me pergunto por que... vamos conversar com ela amanhã”
Dialogs_Story2_Store_MiaBlockDateFinish_0_Mia,63026774066,Não! Vamos ficar um pouco mais
Dialogs_Story2_Store_MiaBlockDateFinish_1_Mia,63026774067,Toma um drinque ou dois
Dialogs_Story3_1_EnoughMoney_0_Player,63026774068,“Certo... lá vamos nós”
Dialogs_Story3_2_NotEnoughMoney_0_Player,63026774069,"""Merda... não tenho dinheiro suficiente"""
Dialogs_Story3_Lucy_Gym_2_GotEverything_0_Player,63026774070,"Eai, Lucy"
Dialogs_Story3_Lucy_Gym_2_GotEverything_1_Lucy,63026774071,Hm?
Dialogs_Story3_Lucy_Gym_2_GotEverything_2_Player,63026774072,Eu tenho tudo que você disse que eu precisaria para a academia
Dialogs_Story3_Lucy_Gym_2_GotEverything_3_Lucy,63026774073,Isso foi rápido...
Dialogs_Story3_Lucy_Gym_2_GotEverything_4_Lucy,63026774074,Bem... Ok
Dialogs_Story3_Lucy_Gym_2_GotEverything_5_Lucy,63026774075,Vamos nos encontrar amanhã de manhã então
Dialogs_Story3_Lucy_Gym_2_GotEverything_6_Lucy,63026774076,...na porta da frente
Dialogs_Story3_Lucy_Gym_3_Read_0_Lucy,63026774077,"Então, você está pronta?"
Dialogs_Story3_Lucy_Gym_3_1Yes_0_Player,63026774078,"Sim, vamos lá."
Dialogs_Story3_Lucy_Gym_3_1Yes_1_Lucy,63026774079,"Legal, me acompanhe"
Dialogs_Story3_Lucy_Gym_3_1_1Yes_0_Player,63026774080,"Sim, vamos lá."
Dialogs_Story3_Lucy_Gym_3_1_1Yes_1_Lucy,63026774081,"Legal, me acompanhe"
Dialogs_Story3_Lucy_Gym_3_1_2Blocked_0_Player,63026774082,"""Espere... não posso ir. Tenho outras coisas importantes para fazer."""
Dialogs_Story3_Lucy_Gym_3_1_2Blocked_1_Player,63026774083,(Algumas das missões estão bloqueando você... termine-as primeiro)
Dialogs_Story3_Lucy_Gym_4_Gym_0_Lucy,63026774084,Aqui estamos nós
Dialogs_Story3_Lucy_Gym_4_Gym_1_Lucy,63026774085,Fale com a recepcionista
Dialogs_Story3_Lucy_Gym_4_Gym_2_Lucy,63026774086,E faça sua matrícula
Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_0_Lucy,63026774087,Você está brincando comigo?
Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_1_Lucy,63026774088,Você é um idiota
Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_2_Lucy,63026774089,Pensei que você tinha dito que tinha tudo
Dialogs_Story3_Lucy_Gym_4_1FailedBuyMembership_3_Lucy,63026774090,<shake>Ughhh</shake>
Dialogs_Story3_Lucy_Gym_4_1_1Sorry_0_Player,63026774091,Sinto muito
Dialogs_Story3_Lucy_Gym_4_1_1Sorry_1_Lucy,63026774092,. . .
Dialogs_Story3_Lucy_Gym_4_1_1Sorry_2_Lucy,63026774093,Vamos voltar para casa
Dialogs_Story3_Lucy_Gym_4_1_2Lost_0_Player,63026774094,Eu... Devo ter perdido o dinheiro
Dialogs_Story3_Lucy_Gym_4_1_2Lost_1_Lucy,63026774095,Você é mesmo um idiota
Dialogs_Story3_Lucy_Gym_4_1_2Lost_2_Lucy,63026774096,Vamos voltar para casa.
Dialogs_Story3_Lucy_Gym_5_Bought_0_Lucy,63026774097,Parabéns!
Dialogs_Story3_Lucy_Gym_5_Bought_1_Lucy,63026774098,"A partir daqui, acho que você sabe o que fazer"
Dialogs_Story3_Lucy_Gym_5_Bought_2_Lucy,63026774099,O vestiário masculino é no fim do corredor...
Dialogs_Story3_Lucy_Gym_5_Bought_3_Lucy,63026774100,e depois à esquerda
Dialogs_Story3_Lucy_Gym_5_Bought_4_Lucy,63026774101,"Não pegue o caminho errado, pervertido"
Dialogs_Story3_Lucy_Gym_5_Bought_5_Player,63026774102,Vá se foder...
Dialogs_Story3_Lucy_Gym_5_Bought_6_Lucy,63026774103,Haha
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_0_Player,63026774104,Não quer treinar comigo?
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_1_Lucy,63026774105,rsrs
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_2_Lucy,63026774106,"Eu te disse, você poderia vir comigo"
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_3_Lucy,63026774107,"Mas neste ponto, você está pedindo muito"
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_4_Lucy,63026774108,Além disse...
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_5_Lucy,63026774109,Você ainda não está no meu nível...
Dialogs_Story3_Lucy_Gym_5_1TrainTogether_6_Lucy,63026774110,"Você seria um peso morto, basicamente"
Dialogs_Story3_Lucy_Gym_5_1_1Advice_0_Player,63030968320,Certo... é por isso que estou perguntando
Dialogs_Story3_Lucy_Gym_5_1_1Advice_1_Player,63030968321,Talvez você possa me ajudar a melhorar minha técnica
Dialogs_Story3_Lucy_Gym_5_1_1Advice_2_Player,63030968322,Me mostre alguns exercícios...
Dialogs_Story3_Lucy_Gym_5_1_1Advice_3_Lucy,63030968323,.  .  .
Dialogs_Story3_Lucy_Gym_5_1_1Advice_4_Lucy,63030968324,Pare com isso
Dialogs_Story3_Lucy_Gym_5_1_1Advice_5_Lucy,63030968325,.  .  .
Dialogs_Story3_Lucy_Gym_5_1_1Advice_6_Lucy,63030968326,Hoje não
Dialogs_Story3_Lucy_Gym_5_1_1Advice_7_Lucy,63030968327,Vá trocar de roupa agora!
Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_0_Player,63030968328,Vamos ver o quanto você é bom
Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_1_Lucy,63030968329,Não fique com ciúmes quando me ver treinar
Dialogs_Story3_Lucy_Gym_5_1_2LetsSee_2_Lucy,63030968330,Agora vá e pegue suas roupas
Dialogs_Story3_Lucy_Gym_5_1_3Whatever_0_Player,63030968331,"Sim, tanto faz"
Dialogs_Story3_Lucy_Gym_5_1_3Whatever_1_Lucy,63030968332,Ehh?
Dialogs_Story3_Lucy_Gym_5_1_3Whatever_2_Lucy,63030968333,.  .  .
Dialogs_Story3_Lucy_Gym_5_1_3Whatever_3_Lucy,63030968334,Só vá trocar de roupa
Dialogs_Story3_Lucy_Gym_6_HereIAm_0_Player,63030968335,"""Aqui estamos..."""
Dialogs_Story3_Lucy_Gym_6_HereIAm_1_Player,63030968336,"""Vamos encontrar um armário livre e nos trocar agora"""
Dialogs_Story3_Lucy_Gym_7_LookAtLucy_0_Player,63030968337,"""Caramba... olha a Lucy..."""
Dialogs_Story3_Lucy_Gym_7_LookAtLucy_1_Player,63030968338,"""Não vou mentir, ela fica muito gostosa nessa roupa"""
Dialogs_Story3_Lucy_Gym_8_HelpLucy_0_Player,63030968339,"""Legal..."""
Dialogs_Story3_Lucy_Gym_8_HelpLucy_1_Player,63030968340,"""Espera... olha isso..."""
Dialogs_Story3_Lucy_Gym_8_HelpLucy_2_Player,63030968341,"""Parece que a nossa 'profissionalzinha' tá com dificuldade de fazer uma barra"""
Dialogs_Story3_Lucy_Gym_8_HelpLucy_3_Player,63030968342,"""Vamos ajudá-la..."""
Dialogs_Story3_Lucy_Gym_9_Eh_0_Lucy,63030968343,Ehhh?
Dialogs_Story3_Lucy_Gym_9_Eh_1_Lucy,63030968344,Que diabos você...?
Dialogs_Story3_Lucy_Gym_9_Eh_2_Player,63030968345,"Estou te ajudando, vamos"
Dialogs_Story3_Lucy_Gym_10_AfterFall_0_Lucy,63030968346,<shake>@{player}!!!</shake>
Dialogs_Story3_Lucy_Gym_11_WthWrong_0_Lucy,63030968347,<shake>O que diabos!?</shake>
Dialogs_Story3_Lucy_Gym_11_WthWrong_1_Lucy,63030968348,É sério!
Dialogs_Story3_Lucy_Gym_11_WthWrong_2_Lucy,63030968349,<shake>O que há de errado com você!?</shake>
Dialogs_Story3_Lucy_Gym_11_1HandSlipped_0_Player,63030968350,Minhas mãos escorregaram... desculpe
Dialogs_Story3_Lucy_Gym_11_1HandSlipped_1_Lucy,63030968351,Acha que sou idiota ou o quê?
Dialogs_Story3_Lucy_Gym_11_2WantedHelp_0_Player,63030968352,Eu só queria ter um apoio melhor...
Dialogs_Story3_Lucy_Gym_11_2WantedHelp_1_Player,63030968353,Foi um pouco difícil segurar você...
Dialogs_Story3_Lucy_Gym_11_2WantedHelp_2_Lucy,63030968354,.  .  .
Dialogs_Story3_Lucy_Gym_11_3Sorry_0_Player,63030968355,Peço desculpas...
Dialogs_Story3_Lucy_Gym_11_3Sorry_1_Lucy,63030968356,.  .  .
Dialogs_Story3_Lucy_Gym_12_SophieSees_0_Sophie,63030968357,"Ora, ora, ora..."
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_0_Sophie,63030968358,Vejo que você não está perdendo tempo
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_1_Sophie,63030968359,Não faz nem três dias desde o seu término...
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_2_Sophie,63030968360,...e você já encontrou um novo
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_3_Sophie,63030968361,Mas esse é fofinho
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_4_Lucy,63030968362,Só pode estar brincando comigo
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_5_Lucy,63030968363,O que <shake>você</shake> está fazendo aqui?
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_6_Sophie,63030968364,O que você acha?
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_7_Sophie,63030968365,"É uma academia, estou malhando"
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_8_Sophie,63030968366,...Ouvi você gritar
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_9_Sophie,63030968367,...não podia perder o show
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_10_Lucy,63030968368,"Bem, então... não vamos te atrasar"
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_11_Sophie,63030968369,Já vou embora...
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_12_Sophie,63030968370,Mas apenas uma coisa
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_13_Sophie,63030968371,"Você estará na festa da Olivia, não é?"
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_14_Lucy,63030968372,Sim... por quê?
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_15_Sophie,63030968373,Agora que você e Max terminaram...
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_16_Sophie,63030968374,"Não se importa que eu vá com ele, certo?"
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_17_Lucy,63030968375,Sim... tanto faz.
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_18_Lucy,63030968376,Apenas certifique-se de que ele não tropece quando me ver
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_19_Sophie,63030968377,Não se preocupe...
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_20_Sophie,63030968378,Vou ser toda a distração que ele precisa
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_21_Lucy,63030968379,Tenho certeza que vai
Dialogs_Story3_Lucy_Gym_13_NotWastingTime_22_Sophie,63030968380,"Você também vem, certo?"
Dialogs_Story3_Lucy_Gym_13_1Yes_0_Player,63030968381,Sim... Estarei lá
Dialogs_Story3_Lucy_Gym_13_1Yes_1_Sophie,63030968382,Mal posso esperar para vê-los na festa!
Dialogs_Story3_Lucy_Gym_13_1Yes_2_Sophie,63030968383,Parece que vai ser uma noite bem divertida
Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_0_Player,63030968384,Eu não fui convidado
Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_1_Sophie,63030968385,Eu te convido
Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_2_Sophie,63030968386,Agora você é...
Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_3_Sophie,63030968387,Você é novo por aqui?
Dialogs_Story3_Lucy_Gym_13_2IWasntInvited_4_Sophie,63030968388,"Onde você o encontrou, Lucy?"
Dialogs_Story3_Lucy_Gym_13_3WhatDoYouCare_0_Player,63030968389,Por que se importa?
Dialogs_Story3_Lucy_Gym_13_3WhatDoYouCare_1_Sophie,63030968390,Alguém está um pouco nervoso
Dialogs_Story3_Lucy_Gym_13_3WhatDoYouCare_2_Sophie,63030968391,"Você parece ter um tipo, Lucy"
Dialogs_Story3_Lucy_Gym_13_3WhatDoYouCare_3_Sophie,63030968392,"Tem razão, querida"
Dialogs_Story3_Lucy_Gym_13_3WhatDoYouCare_4_Sophie,63030968393,Não me importo
Dialogs_Story3_Lucy_Gym_14_SophieLeaves_0_Sophie,63030968394,Tudo bem...
Dialogs_Story3_Lucy_Gym_14_SophieLeaves_1_Sophie,63030968395,"Foi divertido, mas agora tenho trabalho a fazer"
Dialogs_Story3_Lucy_Gym_14_SophieLeaves_2_Sophie,63030968396,"Foi um prazer conhecê-lo, gracinha "
Dialogs_Story3_Lucy_Gym_14_SophieLeaves_3_Sophie,63030968397,Tchauzinho
Dialogs_Story3_Lucy_Gym_15_WhatABitch_0_Lucy,63030968398,Que vadia...
Dialogs_Story3_Lucy_Gym_15_WhatABitch_1_Player,63030968399,Quem era?
Dialogs_Story3_Lucy_Gym_15_WhatABitch_2_Lucy,63030968400,Só uma prostituta local...
Dialogs_Story3_Lucy_Gym_15_WhatABitch_3_Lucy,63030968401,O nome dela é Sophie
Dialogs_Story3_Lucy_Gym_15_1_1Normal_0_Player,63030968402,Não gosto dela
Dialogs_Story3_Lucy_Gym_15_1_1Normal_1_Lucy,63030968403,Sim... dava para perceber pelo jeito que você respondeu a ela
Dialogs_Story3_Lucy_Gym_15_1_1Normal_2_Lucy,63030968404,Ao menos temos algo em comum
Dialogs_Story3_Lucy_Gym_15_1_1Rough_0_Player,63030968405,Não gosto dela
Dialogs_Story3_Lucy_Gym_15_1_1Rough_1_Lucy,63030968406,Eu também não.
Dialogs_Story3_Lucy_Gym_15_2SheDontLikeYou_0_Player,63030968407,Parece que ela não gosta de você
Dialogs_Story3_Lucy_Gym_15_2SheDontLikeYou_1_Lucy,63030968408,Sim... pode apostar
Dialogs_Story3_Lucy_Gym_15_3SheHot_0_Player,63030968409,Devo admitir. - Ela é meio gostosa
Dialogs_Story3_Lucy_Gym_15_3SheHot_1_Lucy,63030968410,Pelo menos você é honesto
Dialogs_Story3_Lucy_Gym_15_3SheHot_2_Lucy,63030968411,Mas não deixe que o quadro bonito te engane
Dialogs_Story3_Lucy_Gym_15_3SheHot_3_Lucy,63030968412,Ela está bem confusa na cabeça
Dialogs_Story3_Lucy_Gym_16_Friend_0_Player,63030968413,Quem é ela para você?
Dialogs_Story3_Lucy_Gym_16_Friend_1_Lucy,63030968414,Uma amiga...
Dialogs_Story3_Lucy_Gym_16_Friend_2_Lucy,63030968415,minha melhor... ela era
Dialogs_Story3_Lucy_Gym_16_Friend_3_Lucy,63030968416,Mas a vida nos separou...
Dialogs_Story3_Lucy_Gym_16_Friend_4_Lucy,63030968417,Toda essa festa a transformou em... Isso
Dialogs_Story3_Lucy_Gym_16_Friend_5_Lucy,63030968418,E eu simplesmente não podia continuar com isso
Dialogs_Story3_Lucy_Gym_16_Friend_6_Lucy,63030968419,Acho que é por isso que ela está brava comigo
Dialogs_Story3_Lucy_Gym_16_Friend_7_Lucy,63030968420,Ou talvez seja porque eu recebo toda a atenção...
Dialogs_Story3_Lucy_Gym_16_Friend_8_Lucy,63030968421,...dos caras que ela gosta
Dialogs_Story3_Lucy_Gym_16_1YouAreBetter_0_Player,63030968422,Você parece muito melhor que ela
Dialogs_Story3_Lucy_Gym_16_1YouAreBetter_1_Lucy,63035162624,"Não vamos deixar isso estranho, ok?"
Dialogs_Story3_Lucy_Gym_16_1YouAreBetter_2_Lucy,63035162625,"Mas obrigada, Eu sei.."
Dialogs_Story3_Lucy_Gym_16_2MaybeSheJelaous_0_Player,63035162626,Parece que ela está com inveja de você
Dialogs_Story3_Lucy_Gym_16_2MaybeSheJelaous_1_Player,63035162627,Ganhando toda a atenção e não agindo como uma vadia
Dialogs_Story3_Lucy_Gym_16_2MaybeSheJelaous_2_Lucy,63035162628,"Haha, sim"
Dialogs_Story3_Lucy_Gym_16_2MaybeSheJelaous_3_Lucy,63035162629,Eu acho que é esse o caso
Dialogs_Story3_Lucy_Gym_17_FckHer_0_Lucy,63035162630,Bem... foda-se ela
Dialogs_Story3_Lucy_Gym_17_FckHer_1_Lucy,63035162631,Não vou deixar uma vadia estragar meu humor
Dialogs_Story3_Lucy_Gym_17_FckHer_2_Lucy,63035162632,Mesmo que ela fosse minha amiga
Dialogs_Story3_Lucy_Gym_18_1Boyfriend_0_Player,63035162633,"Então, você e seu namorado..."
Dialogs_Story3_Lucy_Gym_18_1Boyfriend_1_Lucy,63035162634,Sim... nós terminamos
Dialogs_Story3_Lucy_Gym_18_1Boyfriend_2_Lucy,63035162635,Mas não é da sua conta..
Dialogs_Story3_Lucy_Gym_18_1Boyfriend_3_Lucy,63035162636,então esqueça isso
Dialogs_Story3_Lucy_Gym_18_1_1HopeAlright_0_Player,63035162637,Espero que esteja bem
Dialogs_Story3_Lucy_Gym_18_1_1HopeAlright_1_Lucy,63035162638,Claro que estou...
Dialogs_Story3_Lucy_Gym_18_1_1HopeAlright_2_Lucy,63035162639,Fui eu quem o deixou
Dialogs_Story3_Lucy_Gym_18_1_1HopeAlright_3_Player,63035162640,Posso saber por quê?
Dialogs_Story3_Lucy_Gym_18_1_1HopeAlright_4_Lucy,63035162641,Não
Dialogs_Story3_Lucy_Gym_18_1_2Ok_0_Player,63035162642,Ok
Dialogs_Story3_Lucy_Gym_18_2Party_0_Player,63035162643,Sobre a festa...
Dialogs_Story3_Lucy_Gym_18_2Party_1_Lucy,63035162644,Nem pense nisso...
Dialogs_Story3_Lucy_Gym_18_2Party_2_Player,63035162645,Por quê?
Dialogs_Story3_Lucy_Gym_18_2Party_3_Lucy,63035162646,Porque é só para gente legal
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_0_Player,63035162647,Mas você ouviu a Sophie
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_1_Player,63035162648,Eu também fui convidado
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_2_Lucy,63035162649,Ninguém é convidado...
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_3_Lucy,63035162650,É uma daquelas grandes festas...
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_4_Lucy,63035162651,...onde todo mundo aparece
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_5_Player,63035162652,E você quer que eu fique em casa enquanto a cidade inteira está festejando!
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_6_Lucy,63035162653,Claro que não
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_7_Lucy,63035162654,Você pode ir... mas não comigo
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_8_Player,63035162655,Bem... ótimo. Se eu soubesse onde é a festa
Dialogs_Story3_Lucy_Gym_18_2_1ImInvited_9_Lucy,63035162656,Ainda tem tempo para descobrir
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_0_Player,63035162657,"Vamos, Lucy. Por que me odeia tanto?"
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_1_Lucy,63035162658,Olha...
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_2_Lucy,63035162659,Pode ir se quiser
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_3_Lucy,63035162660,Mas não quero ir com você
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_4_Lucy,63035162661,Só porque me ajudou a fugir uma vez...
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_5_Lucy,63035162662,...não quer dizer que somos amigos
Dialogs_Story3_Lucy_Gym_18_2_2WtfLucy_6_Lucy,63035162663,Sem querer ofender...
Dialogs_Story3_Lucy_Gym_19_NowLetsLeave_0_Lucy,63035162664,E agora...
Dialogs_Story3_Lucy_Gym_19_NowLetsLeave_1_Lucy,63035162665,Tenho que ir...
Dialogs_Story3_Lucy_Gym_19_NowLetsLeave_2_Lucy,63035162666,Até mais
Dialogs_Story3_Lucy_Gym_20_WthWrongWithHer_0_Player,63035162667,"""O que há de errado com essa garota..."""
Dialogs_Story3_Lucy_Gym_20_WthWrongWithHer_1_Player,63035162668,"Foda-se... Não é que eu realmente queria ir para aquela festa de qualquer maneira"""
Dialogs_Story3_Lucy_Gym_GymActReaction_1_AreYouLookingAss_0_Lucy,63035162669,Você está brincando comigo?
Dialogs_Story3_Lucy_Gym_GymActReaction_1_AreYouLookingAss_1_Lucy,63035162670,Pare de olhar para minha bunda e vá trabalhar
Dialogs_Story3_Lucy_Gym_GymActReaction_1_RreactToStare_0_Lucy,63035162671,Para de olhar para mim
Dialogs_Story3_Lucy_Gym_PullUp_1_YouCanDoIt_0_Player,63035162672,Você consegue!
Dialogs_Story3_Lucy_Gym_PullUp_1_YouCanDoIt_1_Lucy,63035162673,Cala a boca!
Dialogs_Story3_Lucy_Gym_PullUp_Aghh_0_Lucy,63035162674,<shake>Aghhh</shake>
Dialogs_Story3_Lucy_Gym_PullUp_PutYourHandsOff_0_Lucy,63035162675,Tire as mãos da minha bunda!
Dialogs_Story3_Lucy_Gym_PullUp_Wtf_0_Lucy,63035162676,Que porra!?
Dialogs_Story3_Mia_1_AwkwardIn_0_Mia,63035162677,Oi...
Dialogs_Story3_Mia_2_Alright_0_Player,63035162678,"Você está bem, Mia?"
